(19,50)
(19,82)
(19,86)
(19,133)
(19,135)
(19,157)
(19,165)
(19,181)
(19,192)
(19,673)
(20,49)
(20,87)
(20,156)
(20,167)
(20,193)
(20,1073)
(21,84)
(21,88)
(21,134)
(21,184)
(21,195)
(22,85)
(22,89)
(22,137)
(22,183)
(22,196)
(23,51)
(23,86)
(23,161)
(23,168)
(23,198)
(23,673)
(24,50)
(24,87)
(24,91)
(24,136)
(24,138)
(24,160)
(24,170)
(24,186)
(24,199)
(24,1073)
(25,55)
(25,92)
(25,94)
(25,142)
(25,191)
(25,192)
(25,202)
(25,887)
(26,56)
(26,93)
(26,96)
(26,144)
(26,192)
(26,194)
(26,203)
(27,36)
(27,52)
(27,97)
(27,141)
(27,174)
(27,193)
(27,195)
(27,204)
(27,468)
(28,35)
(28,59)
(28,94)
(28,147)
(28,175)
(28,196)
(28,198)
(28,205)
(28,887)
(29,55)
(29,95)
(29,98)
(29,144)
(29,197)
(29,199)
(29,206)
(30,56)
(30,97)
(30,99)
(30,146)
(30,199)
(30,200)
(30,207)
(30,468)
(31,103)
(31,165)
(31,167)
(31,180)
(31,182)
(31,212)
(31,273)
(32,103)
(32,168)
(32,170)
(32,185)
(32,187)
(32,221)
(32,273)
(33,109)
(33,157)
(33,173)
(33,191)
(33,209)
(33,226)
(33,459)
(34,110)
(34,156)
(34,172)
(34,195)
(34,214)
(34,228)
(34,878)
(35,65)
(35,107)
(35,111)
(35,159)
(35,175)
(35,192)
(35,215)
(35,229)
(36,64)
(36,108)
(36,112)
(36,158)
(36,174)
(36,199)
(36,218)
(36,233)
(37,109)
(37,161)
(37,177)
(37,196)
(37,219)
(37,234)
(37,459)
(38,110)
(38,160)
(38,176)
(38,200)
(38,224)
(38,236)
(38,878)
(39,50)
(39,117)
(39,120)
(39,167)
(39,191)
(39,213)
(39,238)
(39,249)
(40,49)
(40,121)
(40,165)
(40,195)
(40,210)
(40,241)
(40,250)
(41,71)
(41,118)
(41,122)
(41,192)
(41,212)
(41,217)
(41,242)
(41,251)
(42,70)
(42,119)
(42,123)
(42,199)
(42,216)
(42,221)
(42,243)
(42,256)
(43,51)
(43,120)
(43,170)
(43,196)
(43,223)
(43,244)
(43,257)
(44,50)
(44,121)
(44,124)
(44,168)
(44,200)
(44,220)
(44,247)
(44,258)
(45,55)
(45,74)
(45,125)
(45,127)
(45,227)
(45,249)
(45,261)
(46,56)
(46,126)
(46,129)
(46,174)
(46,202)
(46,230)
(46,249)
(46,251)
(46,262)
(47,55)
(47,128)
(47,131)
(47,175)
(47,207)
(47,232)
(47,256)
(47,258)
(47,263)
(48,56)
(48,75)
(48,130)
(48,132)
(48,235)
(48,258)
(48,264)
(49,134)
(49,178)
(49,208)
(49,210)
(49,238)
(49,266)
(50,60)
(50,61)
(50,77)
(50,80)
(50,134)
(50,137)
(50,181)
(50,186)
(50,213)
(50,220)
(50,241)
(50,244)
(50,259)
(50,260)
(51,137)
(51,189)
(51,223)
(51,225)
(51,247)
(51,280)
(52,64)
(52,139)
(52,142)
(52,190)
(52,193)
(52,249)
(52,266)
(52,268)
(52,283)
(53,82)
(53,87)
(53,144)
(53,191)
(53,195)
(53,251)
(53,268)
(53,272)
(53,284)
(54,65)
(54,140)
(54,145)
(54,226)
(54,231)
(54,249)
(54,253)
(54,285)
(55,62)
(55,66)
(55,83)
(55,88)
(55,141)
(55,146)
(55,192)
(55,197)
(55,227)
(55,232)
(55,250)
(55,255)
(55,272)
(55,286)
(55,468)
(56,63)
(56,67)
(56,85)
(56,90)
(56,142)
(56,147)
(56,194)
(56,199)
(56,230)
(56,235)
(56,252)
(56,257)
(56,274)
(56,287)
(56,887)
(57,64)
(57,143)
(57,148)
(57,231)
(57,236)
(57,254)
(57,258)
(57,288)
(58,86)
(58,91)
(58,144)
(58,196)
(58,200)
(58,256)
(58,274)
(58,278)
(58,289)
(59,65)
(59,146)
(59,149)
(59,198)
(59,201)
(59,258)
(59,278)
(59,280)
(59,290)
(60,150)
(60,151)
(60,241)
(60,292)
(61,152)
(61,153)
(61,244)
(61,299)
(62,102)
(62,154)
(62,157)
(62,250)
(62,266)
(62,292)
(62,301)
(63,155)
(63,159)
(63,209)
(63,216)
(63,252)
(63,268)
(63,292)
(63,303)
(64,68)
(64,71)
(64,100)
(64,105)
(64,156)
(64,160)
(64,211)
(64,218)
(64,249)
(64,254)
(64,270)
(64,293)
(64,294)
(64,304)
(64,878)
(64,1073)
(65,70)
(65,73)
(65,101)
(65,106)
(65,157)
(65,161)
(65,215)
(65,222)
(65,253)
(65,258)
(65,276)
(65,297)
(65,298)
(65,307)
(65,459)
(65,673)
(66,158)
(66,162)
(66,217)
(66,224)
(66,255)
(66,278)
(66,299)
(66,308)
(67,104)
(67,160)
(67,163)
(67,257)
(67,280)
(67,299)
(67,310)
(68,78)
(68,164)
(68,166)
(68,270)
(68,292)
(68,318)
(69,167)
(69,266)
(69,293)
(69,319)
(70,76)
(70,79)
(70,113)
(70,115)
(70,165)
(70,168)
(70,239)
(70,243)
(70,269)
(70,273)
(70,292)
(70,295)
(70,312)
(70,313)
(70,321)
(70,673)
(71,78)
(71,81)
(71,114)
(71,116)
(71,167)
(71,170)
(71,242)
(71,246)
(71,273)
(71,277)
(71,296)
(71,299)
(71,315)
(71,316)
(71,326)
(71,1073)
(72,168)
(72,280)
(72,298)
(72,328)
(73,79)
(73,169)
(73,171)
(73,276)
(73,299)
(73,329)
(74,88)
(74,118)
(74,172)
(74,176)
(74,249)
(74,284)
(74,306)
(74,323)
(74,333)
(74,878)
(75,85)
(75,123)
(75,173)
(75,177)
(75,258)
(75,289)
(75,305)
(75,324)
(75,334)
(75,459)
(76,178)
(76,181)
(76,292)
(76,337)
(77,179)
(77,183)
(77,259)
(77,338)
(78,180)
(78,185)
(78,273)
(78,292)
(78,296)
(78,314)
(78,340)
(79,182)
(79,187)
(79,273)
(79,295)
(79,299)
(79,314)
(79,345)
(80,184)
(80,188)
(80,260)
(80,347)
(81,186)
(81,189)
(81,299)
(81,348)
(82,134)
(82,192)
(82,265)
(82,268)
(82,301)
(82,317)
(82,337)
(82,350)
(83,135)
(83,190)
(83,194)
(83,272)
(83,303)
(83,337)
(83,338)
(83,351)
(84,195)
(84,266)
(84,339)
(84,352)
(85,104)
(85,133)
(85,136)
(85,191)
(85,196)
(85,267)
(85,302)
(85,305)
(85,320)
(85,322)
(85,338)
(85,341)
(85,353)
(85,459)
(85,887)
(86,137)
(86,192)
(86,198)
(86,271)
(86,274)
(86,307)
(86,321)
(86,341)
(86,343)
(86,355)
(86,673)
(86,887)
(87,134)
(87,193)
(87,199)
(87,272)
(87,275)
(87,304)
(87,326)
(87,342)
(87,344)
(87,356)
(87,468)
(87,1073)
(88,102)
(88,135)
(88,138)
(88,195)
(88,200)
(88,279)
(88,306)
(88,309)
(88,325)
(88,327)
(88,344)
(88,347)
(88,358)
(88,468)
(88,878)
(89,196)
(89,280)
(89,346)
(89,359)
(90,136)
(90,197)
(90,201)
(90,274)
(90,308)
(90,347)
(90,348)
(90,360)
(91,137)
(91,199)
(91,278)
(91,281)
(91,310)
(91,330)
(91,348)
(91,361)
(92,141)
(92,202)
(92,283)
(92,349)
(92,350)
(92,365)
(93,142)
(93,203)
(93,284)
(93,350)
(93,351)
(93,366)
(94,107)
(94,146)
(94,202)
(94,205)
(94,287)
(94,332)
(94,353)
(94,355)
(94,367)
(94,887)
(95,141)
(95,206)
(95,284)
(95,354)
(95,356)
(95,368)
(96,147)
(96,203)
(96,289)
(96,355)
(96,357)
(96,369)
(97,112)
(97,142)
(97,204)
(97,207)
(97,286)
(97,335)
(97,356)
(97,358)
(97,370)
(97,468)
(98,146)
(98,206)
(98,289)
(98,360)
(98,361)
(98,371)
(99,147)
(99,207)
(99,290)
(99,361)
(99,362)
(99,372)
(100,114)
(100,208)
(100,213)
(100,293)
(100,338)
(100,374)
(101,113)
(101,209)
(101,219)
(101,297)
(101,324)
(101,338)
(101,379)
(101,459)
(102,210)
(102,220)
(102,292)
(102,325)
(102,339)
(102,363)
(102,380)
(103,212)
(103,221)
(103,273)
(103,321)
(103,326)
(103,340)
(103,345)
(103,382)
(104,213)
(104,223)
(104,299)
(104,322)
(104,346)
(104,364)
(104,384)
(105,116)
(105,214)
(105,224)
(105,294)
(105,323)
(105,347)
(105,385)
(105,878)
(106,115)
(106,220)
(106,225)
(106,298)
(106,347)
(106,390)
(107,157)
(107,229)
(107,303)
(107,332)
(107,350)
(107,375)
(107,393)
(108,156)
(108,233)
(108,331)
(108,356)
(108,378)
(108,397)
(109,226)
(109,234)
(109,307)
(109,334)
(109,353)
(109,379)
(109,398)
(109,459)
(110,228)
(110,236)
(110,304)
(110,333)
(110,358)
(110,385)
(110,401)
(110,878)
(111,161)
(111,229)
(111,336)
(111,355)
(111,386)
(111,402)
(112,160)
(112,233)
(112,308)
(112,335)
(112,361)
(112,389)
(112,406)
(113,237)
(113,240)
(113,312)
(113,338)
(113,409)
(114,238)
(114,244)
(114,315)
(114,338)
(114,364)
(114,413)
(115,241)
(115,247)
(115,313)
(115,347)
(115,363)
(115,416)
(116,245)
(116,248)
(116,316)
(116,347)
(116,420)
(117,134)
(117,249)
(117,319)
(117,349)
(117,374)
(117,422)
(118,135)
(118,167)
(118,251)
(118,350)
(118,377)
(118,411)
(118,424)
(119,165)
(119,256)
(119,320)
(119,325)
(119,356)
(119,376)
(119,382)
(119,412)
(119,429)
(120,137)
(120,249)
(120,257)
(120,326)
(120,353)
(120,384)
(120,413)
(120,430)
(121,134)
(121,250)
(121,258)
(121,321)
(121,358)
(121,380)
(121,416)
(121,431)
(122,170)
(122,251)
(122,322)
(122,327)
(122,355)
(122,382)
(122,388)
(122,417)
(122,432)
(123,136)
(123,168)
(123,256)
(123,361)
(123,387)
(123,418)
(123,437)
(124,137)
(124,258)
(124,328)
(124,362)
(124,390)
(124,439)
(125,141)
(125,172)
(125,261)
(125,392)
(125,422)
(125,445)
(126,142)
(126,262)
(126,331)
(126,365)
(126,394)
(126,422)
(126,424)
(126,446)
(127,140)
(127,146)
(127,176)
(127,261)
(127,395)
(127,400)
(127,428)
(127,430)
(127,447)
(128,141)
(128,263)
(128,332)
(128,370)
(128,396)
(128,429)
(128,431)
(128,448)
(129,147)
(129,262)
(129,335)
(129,367)
(129,403)
(129,430)
(129,432)
(129,449)
(130,142)
(130,148)
(130,173)
(130,264)
(130,399)
(130,404)
(130,431)
(130,433)
(130,450)
(131,146)
(131,263)
(131,336)
(131,372)
(131,405)
(131,437)
(131,439)
(131,451)
(132,147)
(132,177)
(132,264)
(132,407)
(132,439)
(132,452)
(133,181)
(133,265)
(133,271)
(133,338)
(133,375)
(133,408)
(133,457)
(134,150)
(134,152)
(134,179)
(134,184)
(134,266)
(134,337)
(134,342)
(134,374)
(134,380)
(134,410)
(134,413)
(134,440)
(134,441)
(135,186)
(135,268)
(135,274)
(135,338)
(135,344)
(135,377)
(135,383)
(135,412)
(135,441)
(135,442)
(135,461)
(136,181)
(136,272)
(136,278)
(136,341)
(136,347)
(136,381)
(136,387)
(136,417)
(136,442)
(136,443)
(136,466)
(137,151)
(137,153)
(137,183)
(137,188)
(137,280)
(137,343)
(137,348)
(137,384)
(137,390)
(137,416)
(137,419)
(137,443)
(137,444)
(138,186)
(138,275)
(138,281)
(138,347)
(138,389)
(138,421)
(138,470)
(139,156)
(139,283)
(139,422)
(139,453)
(139,475)
(140,157)
(140,285)
(140,395)
(140,422)
(140,426)
(140,476)
(141,154)
(141,158)
(141,190)
(141,195)
(141,282)
(141,286)
(141,350)
(141,354)
(141,392)
(141,396)
(141,423)
(141,428)
(141,458)
(141,477)
(142,155)
(142,160)
(142,191)
(142,197)
(142,283)
(142,287)
(142,351)
(142,356)
(142,394)
(142,399)
(142,425)
(142,430)
(142,461)
(142,478)
(143,156)
(143,288)
(143,395)
(143,401)
(143,427)
(143,431)
(143,463)
(143,479)
(144,192)
(144,199)
(144,284)
(144,289)
(144,353)
(144,358)
(144,429)
(144,432)
(144,461)
(144,466)
(144,480)
(145,161)
(145,285)
(145,398)
(145,404)
(145,430)
(145,434)
(145,464)
(145,481)
(146,157)
(146,162)
(146,194)
(146,200)
(146,286)
(146,290)
(146,355)
(146,360)
(146,400)
(146,405)
(146,431)
(146,436)
(146,466)
(146,482)
(147,159)
(147,163)
(147,196)
(147,201)
(147,287)
(147,291)
(147,357)
(147,361)
(147,403)
(147,407)
(147,433)
(147,438)
(147,469)
(147,483)
(148,160)
(148,288)
(148,404)
(148,435)
(148,439)
(148,484)
(149,161)
(149,290)
(149,439)
(149,474)
(149,485)
(150,292)
(150,410)
(150,486)
(151,292)
(151,298)
(151,416)
(151,441)
(151,492)
(152,293)
(152,299)
(152,413)
(152,443)
(152,493)
(153,299)
(153,419)
(153,499)
(154,210)
(154,301)
(154,423)
(154,453)
(154,486)
(154,500)
(155,166)
(155,303)
(155,376)
(155,425)
(155,486)
(155,502)
(156,164)
(156,167)
(156,208)
(156,214)
(156,300)
(156,304)
(156,373)
(156,378)
(156,422)
(156,427)
(156,456)
(156,487)
(156,488)
(156,504)
(157,165)
(157,169)
(157,209)
(157,220)
(157,301)
(157,307)
(157,375)
(157,383)
(157,426)
(157,431)
(157,464)
(157,491)
(157,492)
(157,507)
(158,211)
(158,308)
(158,377)
(158,385)
(158,428)
(158,466)
(158,493)
(158,509)
(159,222)
(159,303)
(159,379)
(159,387)
(159,433)
(159,461)
(159,492)
(159,510)
(160,166)
(160,170)
(160,213)
(160,224)
(160,304)
(160,310)
(160,381)
(160,389)
(160,430)
(160,435)
(160,463)
(160,493)
(160,494)
(160,512)
(161,168)
(161,171)
(161,219)
(161,225)
(161,307)
(161,311)
(161,386)
(161,391)
(161,434)
(161,439)
(161,471)
(161,497)
(161,498)
(161,515)
(162,169)
(162,308)
(162,388)
(162,436)
(162,499)
(162,517)
(163,223)
(163,310)
(163,438)
(163,474)
(163,499)
(163,519)
(164,180)
(164,318)
(164,456)
(164,486)
(164,530)
(165,178)
(165,182)
(165,237)
(165,241)
(165,317)
(165,321)
(165,408)
(165,412)
(165,455)
(165,486)
(165,489)
(165,520)
(165,521)
(165,532)
(166,185)
(166,318)
(166,463)
(166,488)
(166,492)
(166,522)
(166,537)
(167,180)
(167,186)
(167,238)
(167,245)
(167,319)
(167,326)
(167,411)
(167,415)
(167,465)
(167,490)
(167,493)
(167,523)
(167,524)
(167,539)
(168,181)
(168,187)
(168,240)
(168,247)
(168,321)
(168,328)
(168,414)
(168,418)
(168,462)
(168,492)
(168,495)
(168,525)
(168,526)
(168,542)
(169,182)
(169,329)
(169,464)
(169,493)
(169,497)
(169,527)
(169,544)
(170,185)
(170,189)
(170,244)
(170,248)
(170,326)
(170,330)
(170,417)
(170,421)
(170,472)
(170,496)
(170,499)
(170,528)
(170,529)
(170,549)
(171,187)
(171,329)
(171,471)
(171,499)
(171,551)
(172,195)
(172,333)
(172,422)
(172,506)
(172,534)
(172,552)
(173,191)
(173,256)
(173,334)
(173,431)
(173,480)
(173,505)
(173,535)
(173,540)
(173,553)
(174,199)
(174,249)
(174,331)
(174,335)
(174,428)
(174,478)
(174,512)
(174,539)
(174,541)
(174,554)
(175,192)
(175,258)
(175,332)
(175,336)
(175,433)
(175,482)
(175,507)
(175,540)
(175,542)
(175,555)
(176,200)
(176,251)
(176,333)
(176,430)
(176,480)
(176,514)
(176,541)
(176,546)
(176,556)
(177,196)
(177,334)
(177,439)
(177,513)
(177,547)
(177,557)
(178,337)
(178,486)
(178,558)
(179,338)
(179,440)
(179,559)
(180,340)
(180,486)
(180,490)
(180,522)
(180,560)
(181,260)
(181,337)
(181,343)
(181,442)
(181,492)
(181,521)
(181,563)
(182,345)
(182,489)
(182,493)
(182,522)
(182,525)
(182,565)
(183,338)
(183,346)
(183,443)
(183,566)
(184,339)
(184,347)
(184,441)
(184,567)
(185,340)
(185,492)
(185,496)
(185,524)
(185,527)
(185,568)
(186,259)
(186,342)
(186,348)
(186,442)
(186,493)
(186,528)
(186,570)
(187,345)
(187,495)
(187,499)
(187,527)
(187,573)
(188,347)
(188,444)
(188,574)
(189,348)
(189,499)
(189,575)
(190,211)
(190,268)
(190,351)
(190,458)
(190,502)
(190,558)
(190,559)
(190,576)
(191,213)
(191,265)
(191,272)
(191,349)
(191,353)
(191,454)
(191,501)
(191,505)
(191,531)
(191,533)
(191,559)
(191,561)
(191,577)
(192,217)
(192,350)
(192,355)
(192,457)
(192,461)
(192,503)
(192,507)
(192,532)
(192,538)
(192,561)
(192,563)
(192,578)
(193,218)
(193,266)
(193,356)
(193,458)
(193,504)
(193,539)
(193,562)
(193,564)
(193,579)
(194,209)
(194,267)
(194,274)
(194,351)
(194,357)
(194,466)
(194,510)
(194,535)
(194,563)
(194,566)
(194,581)
(195,210)
(195,268)
(195,275)
(195,352)
(195,358)
(195,467)
(195,506)
(195,511)
(195,536)
(195,541)
(195,564)
(195,567)
(195,582)
(196,223)
(196,271)
(196,278)
(196,353)
(196,359)
(196,460)
(196,508)
(196,513)
(196,540)
(196,545)
(196,566)
(196,569)
(196,583)
(197,224)
(197,272)
(197,279)
(197,354)
(197,360)
(197,461)
(197,509)
(197,546)
(197,567)
(197,570)
(197,584)
(198,215)
(198,280)
(198,355)
(198,469)
(198,515)
(198,542)
(198,569)
(198,571)
(198,586)
(199,216)
(199,356)
(199,361)
(199,466)
(199,470)
(199,512)
(199,516)
(199,543)
(199,549)
(199,570)
(199,572)
(199,587)
(200,220)
(200,274)
(200,281)
(200,358)
(200,362)
(200,473)
(200,514)
(200,518)
(200,548)
(200,550)
(200,572)
(200,574)
(200,588)
(201,222)
(201,278)
(201,360)
(201,469)
(201,517)
(201,574)
(201,575)
(201,589)
(202,230)
(202,286)
(202,365)
(202,367)
(202,478)
(202,577)
(202,578)
(202,596)
(203,287)
(203,366)
(203,369)
(203,480)
(203,578)
(203,581)
(203,597)
(204,233)
(204,283)
(204,370)
(204,477)
(204,554)
(204,579)
(204,582)
(205,229)
(205,290)
(205,367)
(205,483)
(205,555)
(205,583)
(205,586)
(206,286)
(206,368)
(206,371)
(206,480)
(206,584)
(206,587)
(206,598)
(207,232)
(207,287)
(207,370)
(207,372)
(207,482)
(207,587)
(207,588)
(207,599)
(208,238)
(208,374)
(208,487)
(208,559)
(208,600)
(209,237)
(209,379)
(209,491)
(209,535)
(209,559)
(209,602)
(210,380)
(210,486)
(210,536)
(210,590)
(210,603)
(211,242)
(211,294)
(211,373)
(211,381)
(211,537)
(211,563)
(211,591)
(211,604)
(212,243)
(212,296)
(212,382)
(212,532)
(212,539)
(212,560)
(212,565)
(213,244)
(213,374)
(213,384)
(213,493)
(213,533)
(213,566)
(213,591)
(213,605)
(214,245)
(214,385)
(214,488)
(214,534)
(214,567)
(214,606)
(215,239)
(215,298)
(215,375)
(215,386)
(215,542)
(215,563)
(215,607)
(216,292)
(216,376)
(216,387)
(216,491)
(216,537)
(216,543)
(216,564)
(216,568)
(216,592)
(216,608)
(217,299)
(217,377)
(217,388)
(217,494)
(217,538)
(217,544)
(217,565)
(217,569)
(217,593)
(217,609)
(218,246)
(218,293)
(218,378)
(218,389)
(218,539)
(218,570)
(218,610)
(219,240)
(219,379)
(219,497)
(219,547)
(219,566)
(219,611)
(220,241)
(220,380)
(220,390)
(220,492)
(220,548)
(220,567)
(220,594)
(220,612)
(221,242)
(221,295)
(221,382)
(221,542)
(221,549)
(221,568)
(221,573)
(222,243)
(222,297)
(222,383)
(222,391)
(222,544)
(222,570)
(222,594)
(222,613)
(223,384)
(223,499)
(223,545)
(223,595)
(223,614)
(224,248)
(224,385)
(224,494)
(224,546)
(224,574)
(224,615)
(225,247)
(225,390)
(225,498)
(225,574)
(225,617)
(226,253)
(226,305)
(226,398)
(226,507)
(226,553)
(226,577)
(226,602)
(227,255)
(227,306)
(227,392)
(227,400)
(227,503)
(227,509)
(227,581)
(227,604)
(227,605)
(227,618)
(228,401)
(228,504)
(228,552)
(228,582)
(228,606)
(229,307)
(229,393)
(229,402)
(229,510)
(229,555)
(229,578)
(229,607)
(229,619)
(230,257)
(230,302)
(230,308)
(230,394)
(230,403)
(230,512)
(230,583)
(230,605)
(230,609)
(230,620)
(231,249)
(231,258)
(231,395)
(231,404)
(231,553)
(231,556)
(231,580)
(231,585)
(231,621)
(232,250)
(232,303)
(232,309)
(232,396)
(232,405)
(232,507)
(232,582)
(232,608)
(232,612)
(232,622)
(233,304)
(233,397)
(233,406)
(233,509)
(233,554)
(233,587)
(233,610)
(233,623)
(234,398)
(234,515)
(234,557)
(234,583)
(234,611)
(235,252)
(235,305)
(235,399)
(235,407)
(235,510)
(235,516)
(235,584)
(235,612)
(235,613)
(235,624)
(236,254)
(236,306)
(236,401)
(236,512)
(236,556)
(236,588)
(236,615)
(237,409)
(237,520)
(237,559)
(237,625)
(238,259)
(238,413)
(238,523)
(238,559)
(238,591)
(238,627)
(239,313)
(239,408)
(239,414)
(239,563)
(239,628)
(240,409)
(240,525)
(240,566)
(240,630)
(241,410)
(241,416)
(241,521)
(241,567)
(241,590)
(241,631)
(242,316)
(242,411)
(242,417)
(242,563)
(242,568)
(242,593)
(242,632)
(243,312)
(243,412)
(243,418)
(243,565)
(243,570)
(243,592)
(243,633)
(244,413)
(244,419)
(244,528)
(244,566)
(244,595)
(244,634)
(245,420)
(245,524)
(245,567)
(245,635)
(246,315)
(246,415)
(246,421)
(246,570)
(246,637)
(247,260)
(247,416)
(247,526)
(247,574)
(247,594)
(247,638)
(248,420)
(248,529)
(248,574)
(248,640)
(249,323)
(249,422)
(249,430)
(249,539)
(249,577)
(249,580)
(249,601)
(249,605)
(249,627)
(249,629)
(249,641)
(250,266)
(250,325)
(250,423)
(250,431)
(250,532)
(250,582)
(250,603)
(250,631)
(250,642)
(251,274)
(251,326)
(251,424)
(251,432)
(251,533)
(251,541)
(251,578)
(251,609)
(251,629)
(251,632)
(251,643)
(252,268)
(252,320)
(252,425)
(252,433)
(252,535)
(252,543)
(252,584)
(252,631)
(252,633)
(252,644)
(253,269)
(253,276)
(253,426)
(253,434)
(253,544)
(253,585)
(253,605)
(253,611)
(253,645)
(254,270)
(254,277)
(254,427)
(254,435)
(254,537)
(254,580)
(254,606)
(254,612)
(254,646)
(255,278)
(255,327)
(255,428)
(255,436)
(255,538)
(255,546)
(255,581)
(255,632)
(255,634)
(255,647)
(256,272)
(256,321)
(256,429)
(256,437)
(256,540)
(256,548)
(256,587)
(256,608)
(256,633)
(256,636)
(256,648)
(257,280)
(257,322)
(257,430)
(257,438)
(257,549)
(257,583)
(257,614)
(257,634)
(257,649)
(258,324)
(258,431)
(258,439)
(258,542)
(258,585)
(258,588)
(258,612)
(258,616)
(258,636)
(258,638)
(258,650)
(259,440)
(259,443)
(259,591)
(259,655)
(260,441)
(260,444)
(260,594)
(260,656)
(261,286)
(261,333)
(261,445)
(261,447)
(261,618)
(261,641)
(261,661)
(262,287)
(262,446)
(262,449)
(262,554)
(262,596)
(262,620)
(262,641)
(262,643)
(262,662)
(263,286)
(263,448)
(263,451)
(263,555)
(263,599)
(263,622)
(263,648)
(263,650)
(263,663)
(264,287)
(264,334)
(264,450)
(264,452)
(264,624)
(264,650)
(264,664)
(265,337)
(265,457)
(265,559)
(265,665)
(266,293)
(266,339)
(266,453)
(266,558)
(266,562)
(266,600)
(266,603)
(266,626)
(266,627)
(266,651)
(266,652)
(266,666)
(267,341)
(267,454)
(267,460)
(267,563)
(267,667)
(268,294)
(268,342)
(268,461)
(268,559)
(268,564)
(268,629)
(268,652)
(268,653)
(268,668)
(269,295)
(269,455)
(269,462)
(269,565)
(269,605)
(269,630)
(269,669)
(270,296)
(270,456)
(270,463)
(270,601)
(270,606)
(270,631)
(270,670)
(271,343)
(271,457)
(271,566)
(271,607)
(271,628)
(271,671)
(272,337)
(272,344)
(272,458)
(272,466)
(272,561)
(272,567)
(272,604)
(272,608)
(272,632)
(272,653)
(272,655)
(272,672)
(274,341)
(274,348)
(274,461)
(274,469)
(274,566)
(274,572)
(274,609)
(274,613)
(274,633)
(274,656)
(274,658)
(274,674)
(275,342)
(275,470)
(275,567)
(275,610)
(275,637)
(275,675)
(276,295)
(276,464)
(276,471)
(276,611)
(276,616)
(276,634)
(276,676)
(277,296)
(277,465)
(277,472)
(277,568)
(277,612)
